0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Prijs,€ 430.000,Adres,"Orgelstraat 3 / 301, 2000 Antwerpen",Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,239 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 860,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEXFZ,Days: 321,,,,,,,,,,,,
Prijs,€ 379.000,Adres,"Italiëlei 203 / 15, 2000 Antwerpen",Type,Appartement,Woonopp.,140 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1979,EPC,322 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.527,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEXQ8,Days: 459,,,,,,,,,,
Prijs,€ 25.000,Adres,"Nieuwe Donk 18 / box G64, 2100 Deurne",Type,Garagebox (Garage),Garages,1,Bebouwing,gesloten,Bouwjaar,1999,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 81,https://www.zimmo.be/nl/deurne-2100/te-koop/garage/KEXMO,Days: 174,,,,,,,,,,,,,,
Prijs,€ 465.000,Adres,"Zuidervelodroom 102 / 102/002, 2018 Antwerpen",Type,Appartement,Woonopp.,120 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,121 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 980,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KEXP6,Days: 293,,,,,,,,,,,,
Prijs,€ 199.000,Adres,"Van den Hautelei 2 / 5, 2100 Deurne",Type,Appartement,Woonopp.,118 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,146 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 986,Vrij op,overeen te komen,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KEXGQ,Days: 1165,,,,,,,,,,
Prijs,€ 213.000,Adres,"Sneeuwbeslaan 27, 2610 Wilrijk",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,3,Bouwjaar,op aanvraag »,EPC,291 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/wilrijk-2610/te-koop/appartement/KEVNW,Days: 742,,,,,,,,,,,,,,,,
Prijs,€ 749.000,Adres,"Albert Claudestraat 12 / 101, 2018 Antwerpen",Type,Appartement,Woonopp.,160 m²,Slaapkamers,2,Badkamers,1,Garages,1,Tuin,ZO,Bouwjaar,2014,EPC,128 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 899,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KEVJT,Days: 722,,,,,,
Prijs,€ 515.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Appartement,Woonopp.,140 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,2005,EPC,564 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 878,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEUSE,Days: 471,,,,,,,,,
Prijs,€ 1.250.000,Adres,"Straat niet gekend,",2018 Antwerpen,Type,Herenwoning (Huis),Woonopp.,395 m²,Grondopp.,op aanvraag »,Slaapkamers,6,Badkamers,2,Garages,2,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,212 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.338,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KEUSP,Days: 652,,,
Prijs,€ 230.000,Adres,"Karel Van Overmeirelaan 35, 2100 Deurne",Type,Appartement,Woonopp.,110 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1973,EPC,361 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 956,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KEUV3,Days: 509,,,,,,,,,,
Prijs,€ 249.000,Adres,"Albert Bevernagelei 44 / 2, 2100 Deurne",Type,Duplex (Appartement),Woonopp.,98 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,383 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KEULM,Days: 506,,,,,,,,,,,,
Prijs,€ 280.000,Adres,"Michel De Braeystraat 69, 2000 Antwerpen",Type,Penthouse (Appartement),Woonopp.,50 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,150 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 842,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEUCV,Days: 613,,,,,,,,,,,,
Prijs,€ 169.000,Adres,"Ter Heydelaan 11 / 8, 2100 Deurne",Type,Appartement,Woonopp.,93 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1960,EPC,183 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KEUBE,Days: 549,,,,,,,,,,,,,,
Prijs,€ 389.000,Adres,"Koornbloemplein 20, 2610 Wilrijk",Type,Woning (Huis),Woonopp.,165 m²,Grondopp.,170 m²,Slaapkamers,3,Badkamers,1,Bebouwing,halfopen,Bouwjaar,1950,EPC,424 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 731,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KEUBC,Days: 1279,,,,,,,,
Prijs,€ 175.000,Adres,"Frederik van Eedenplein 17, 2050 Antwerpen",Type,Gemengd gebruik (Huis),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2050/te-koop/huis/KEU4P,Days: 988,,,,,,,,,,
Prijs,€ 165.000,Adres,"Weerstandlaan 61 / D9, 2660 Hoboken",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,1,Badkamers,1,Bouwjaar,1967,EPC,199 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/hoboken-2660/te-koop/appartement/KERUJ,Days: 401,,,,,,,,,,,,,,
Prijs,€ 390.000,Adres,"Grote Baan, 2000 Antwerpen",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 4.001,https://www.zimmo.be/nl/antwerpen-2000/te-koop/bedrijfsvastgoed/KERKN,Days: 204,,,,,,,,,,
Prijs,€ 325.000,Adres,"Dorpstraat 8, 2180 Ekeren",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,168 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,2022,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij oplevering,https://www.zimmo.be/nl/ekeren-2180/te-koop/bedrijfsvastgoed/KER95,Days: 118,,,,,,,,,,
Prijs,€ 395.000,Adres,"Klappeistraat 18, 2060 Antwerpen",Type,Eengezinswoning (Huis),Woonopp.,302 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,307 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KERJE,Days: 626,,,,,,,,,,
Prijs,€ 375.000,Adres,"Lange Zavelstraat 55, 2060 Antwerpen",Type,Appartementsgebouw (Bedrijfsvastgoed),Woonopp.,164 m²,Grondopp.,71 m²,Handelsopp.,"42,50 m²",Badkamers,3,Bebouwing,halfopen,Bouwjaar,1900,EPC,520 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/bedrijfsvastgoed/KERA5,Days: 163,,,,,,,,,,
Prijs,€ 424.000,Adres,"Ridderveld 10, 2610 Wilrijk",Type,Woning (Huis),Woonopp.,165 m²,Grondopp.,165 m²,Slaapkamers,4,Badkamers,2,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij oplevering,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KER92,Days: 581,,,,,,,,
Prijs,€ 189.000,Adres,"Helmstraat 1 / 21, 2140 Borgerhout",Type,Appartement,Woonopp.,60 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1971,EPC,201 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 790,https://www.zimmo.be/nl/borgerhout-2140/te-koop/appartement/KEQS9,Days: 217,,,,,,,,,,,,
Prijs,€ 17.500,Adres,"Frederik van Eedenplein 17, 2050 Antwerpen",Type,Staanplaats (Garage),Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2050/te-koop/garage/KEPSP,Days: 79,,,,,,,,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Vekestraat 13, 2000 Antwerpen",Type,Loft (Appartement),Woonopp.,350 m²,Slaapkamers,3,Badkamers,1,Tuin,Z,Bouwjaar,1931,EPC,220 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.431,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEQ97,Days: 924,,,,,,,,,,
Prijs,€ 214.500,Adres,"Frederik van Eedenplein 17, 2050 Antwerpen",Type,Appartement,Woonopp.,85 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,207 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 986,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2050/te-koop/appartement/KEPSO,Days: 153,,,,,,,,,,
Prijs,€ 219.000,Adres,"Frederik van Eedenplein 17, 2050 Antwerpen",Type,Appartement,Woonopp.,85 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,217 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 986,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2050/te-koop/appartement/KEPSN,Days: 125,,,,,,,,,,
Prijs,€ 185.000,Adres,"Roederdelft 13, 2170 Merksem",Type,Appartement,Woonopp.,67 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,424 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KEPJL,Days: 210,,,,,,,,,,,,,,
Prijs,€ 22.500,Adres,"Luitenant Lippenslaan 35, 2140 Borgerhout",Type,Staanplaats (Garage),Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/borgerhout-2140/te-koop/garage/KENQU,Days: 107,,,,,,,,,,,,,,,,,,
Prijs,€ 399.000,Adres,"August Michielsstraat 7 / 705, 2000 Antwerpen",Type,Appartement,Woonopp.,"82,23 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2016,EPC,118 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEPH4,Days: 626,,,,,,,,,,,,
Prijs,€ 395.000,Adres,"Regentstraat 23, 2060 Antwerpen",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Garages,3,Bebouwing,gesloten,Bouwjaar,1946,EPC,259 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KENOZ,Days: 997,,,,,,,,,,
Prijs,€ 130.000,Adres,"Italiëlei 237-239, 2000 Antwerpen",Type,Kot-Kamer,Woonopp.,20 m²,Badkamers,1,Bouwjaar,2014,EPC,70 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/kot-kamer/KENJR,Days: 400,,,,,,,,,,,,,,
Prijs,€ 1.138.900,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Appartement,Woonopp.,"160,10 m²",Slaapkamers,3,Badkamers,2,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij oplevering,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KENCJ,Days: 209,,,,,,,,,,,
Prijs,€ 435.000,Adres,"Sint-Bartholomeusstraat 91 / 202, 2170 Merksem",Type,Appartement,Woonopp.,263 m²,Slaapkamers,3,Badkamers,2,Garages,1,Bouwjaar,op aanvraag »,EPC,167 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.650,Vrij op,onmiddellijk,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KENI5,Days: 261,,,,,,
Prijs,€ 490.000,Adres,"Kempenstraat 90, 2000 Antwerpen",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,1,Bouwjaar,2022,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEMTO,Days: 215,,,,,,,,,,,,,,,,
Prijs,€ 12.000,Adres,"Barnkrachtstraat 30, 2170 Merksem",Type,Staanplaats (Garage),Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/garage/KEMJJ,Days: 149,,,,,,,,,,,,,,,,,,
Prijs,€ 379.000,Adres,"Regenbooglei 24, 2100 Deurne",Type,Woning (Huis),Woonopp.,173 m²,Grondopp.,120 m²,Slaapkamers,5,Badkamers,3,Bebouwing,gesloten,Bouwjaar,1933,EPC,457 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 813,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KEMHQ,Days: 617,,,,,,,,
Prijs,€ 295.000,Adres,"George Ivanowlaan 27, 2100 Deurne",Type,Gelijkvloers app. (Appartement),Woonopp.,90 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,op aanvraag »,EPC,334 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KEMI0,Days: 274,,,,,,,,,,,,
Prijs,€ 195.000,Adres,"Nationalestraat 125 / 401, 2000 Antwerpen",Type,Appartement,Woonopp.,60 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,422 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KELCY,Days: 881,,,,,,,,,,,,,,
Prijs,€ 399.900,Adres,"Korte Beeldekensstraat 24, 2060 Antwerpen",Type,Herenhuis (Huis),Woonopp.,230 m²,Grondopp.,op aanvraag »,Slaapkamers,5,Badkamers,2,Tuin,W,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,521 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KEMFB,Days: 1138,,,,,,,,
Prijs,€ 749.000,Adres,"Piraeusstraat 22 / 401, 2000 Antwerpen",Type,Appartement,Woonopp.,170 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,op aanvraag »,EPC,79 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.189,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KELD0,Days: 350,,,,,,,,,,,,
Prijs,€ 499.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Appartement,Woonopp.,"105,39 m²",Slaapkamers,2,Badkamers,2,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEL9E,Days: 128,,,,,,,,,,,,,
Prijs,€ 759.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Uitzonderlijke woning (Huis),Woonopp.,"168,54 m²",Grondopp.,op aanvraag »,Slaapkamers,3,Badkamers,2,Bebouwing,gesloten,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij oplevering,https://www.zimmo.be/nl/antwerpen-2000/te-koop/huis/KEL9G,Days: 342,,,,,,,
Prijs,€ 69.000,Adres,"Vlaamsekaai 10, 2000 Antwerpen",Type,Restaurant (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,85 m²,Handelsopp.,150 m²,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/antwerpen-2000/te-koop/bedrijfsvastgoed/KEKLP,Days: 147,,,,,,,,,,
Prijs,€ 335.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Appartement,Woonopp.,"63,19 m²",Slaapkamers,1,Badkamers,1,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEL9C,Days: 154,,,,,,,,,,,,,
Prijs,€ 1.129.050,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Appartement,Woonopp.,"146,70 m²",Slaapkamers,3,Badkamers,2,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij oplevering,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KEL9D,Days: 152,,,,,,,,,,,
Prijs,€ 225.000,Adres,"Frans Versmissenlaan 36 / 101, 2100 Deurne",Type,Appartement,Woonopp.,76 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1962,EPC,226 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KEKHH,Days: 422,,,,,,,,,,
Prijs,€ 249.000,Adres,"Straat niet gekend,",2170 Merksem,Type,Duplex (Appartement),Woonopp.,75 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1912,EPC,146 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KEKI7,Days: 451,,,,,,,,,,,
Prijs,€ 139.000,Adres,"Belgiëlei 55, 2018 Antwerpen",Type,Studio (Appartement),Woonopp.,36 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1967,EPC,299 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 790,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KEKDV,Days: 451,,,,,,,,,,,,
Prijs,€ 255.000,Adres,"Kaasstraat 2, 2000 Antwerpen",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,64 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,296 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/bedrijfsvastgoed/KEJGK,Days: 133,,,,,,,,
Prijs,€ 730.000,Adres,"Zusters van onze lieve vrouwstraat 3, 2170 Merksem",Type,Gemengd gebruik (Huis),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/merksem-2170/te-koop/huis/KEJGM,Days: 108,,,,,,,,,,
Prijs,€ 392.500,Adres,"Oudebareellei 96, 2170 Merksem",Type,Woning (Huis),Woonopp.,125 m²,Grondopp.,345 m²,Slaapkamers,5,Badkamers,1,Garages,45,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,271 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/huis/KEIM2,Days: 754,,,,,,,,
Prijs,€ 209.000,Adres,"Van Nevelestraat 99, 2100 Deurne",Type,Eengezinswoning (Huis),Woonopp.,91 m²,Grondopp.,52 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1946,EPC,421 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 431,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KEJCA,Days: 1951,,,,,,,,
Prijs,€ 229.000,Adres,"Prins Boudewijnlaan 205 / GlvR, 2610 Wilrijk",Type,Gelijkvloers app. (Appartement),Woonopp.,78 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1966,EPC,309 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 763,https://www.zimmo.be/nl/wilrijk-2610/te-koop/appartement/KEIJT,Days: 295,,,,,,,,,,,,
Prijs,€ 175.000,Adres,"Herentalsebaan 387 / 302, 2100 Deurne",Type,Appartement,Woonopp.,102 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1990,EPC,574 kWh/m²,Renovatieplicht,Van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KEIBS,Days: 496,,,,,,,,,,,,
Prijs,€ 279.000,Adres,"Albert Bevernagelei 44 / 1, 2100 Deurne",Type,Duplex (Appartement),Woonopp.,118 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,295 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KEIBW,Days: 372,,,,,,,,,,,,
Prijs,€ 199.000,Adres,"Van Amstelstraat 136 / 1, 2100 Deurne",Type,Appartement,Woonopp.,49 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1950,EPC,276 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KEIBV,Days: 211,,,,,,,,,,,,
Prijs,€ 195.000,Adres,"Zoutestraat 167, 2040 Zandvliet",Type,Bouwgrond (Grond),Grondopp.,1.090 m²,Bebouwing,open,Renovatieplicht,Niet van toepassing,KI,€ 9,https://www.zimmo.be/nl/zandvliet-2040/te-koop/grond/KEI69,Days: 102,,,,,,,,,,,,,,,,,,
Prijs,€ 24.500,Adres,"Van Geertstraat 27 / PP, 2140 Borgerhout",Type,Kelder garage (Garage),Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 92,https://www.zimmo.be/nl/borgerhout-2140/te-koop/garage/KEI2Q,Days: 91,,,,,,,,,,,,,,,,
Prijs,€ 663.000,Adres,"Desguinlei 90, 2018 Antwerpen",Type,Appartement,Woonopp.,197 m²,Slaapkamers,3,Bouwjaar,1980,EPC,160 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KEHWD,Days: 228,,,,,,,,,,,,,,,,
Prijs,€ 289.900,Adres,"Van der Keilenstraat 11, 2060 Antwerpen",Type,Andere (Bedrijfsvastgoed),Woonopp.,190 m²,Grondopp.,100 m²,Handelsopp.,op aanvraag »,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1921,EPC,544 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 612,https://www.zimmo.be/nl/antwerpen-2060/te-koop/bedrijfsvastgoed/KEHU3,Days: 158,,,,,,,,
Prijs,€ 289.900,Adres,"Van der Keilenstraat 11, 2140 Borgerhout",Type,Andere (Bedrijfsvastgoed),Woonopp.,190 m²,Grondopp.,100 m²,Handelsopp.,op aanvraag »,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1921,EPC,544 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 612,https://www.zimmo.be/nl/borgerhout-2140/te-koop/bedrijfsvastgoed/KEHU0,Days: 81,,,,,,,,
Prijs,€ 649.000,Adres,"Zurenborgstraat 74, 2018 Antwerpen",Type,Appartement,Woonopp.,54 m²,Slaapkamers,4,Badkamers,4,Bouwjaar,1961,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 1.874,Vrij op,overeen te komen,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KEHJC,Days: 138,,,,,,,,
Prijs,€ 839.000,Adres,"De Leescorfstraat 19 / 4V, 2140 Borgerhout",Type,Appartementsgebouw (Bedrijfsvastgoed),Woonopp.,51 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,130 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/borgerhout-2140/te-koop/bedrijfsvastgoed/KEHKK,Days: 104,,,,,,,,,,,,
Prijs,€ 2.450.000,Adres,"Straat niet gekend,",2018 Antwerpen,Type,Herenwoning (Huis),Woonopp.,875 m²,Grondopp.,445 m²,Slaapkamers,10,Badkamers,6,Bebouwing,gesloten,Bouwjaar,1913,EPC,199 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KEG4T,Days: 287,,,,,,,
Prijs,€ 298.000,Adres,"Jan Van Rijswijcklaan 271 / 102, 2020 Antwerpen",Type,Appartement,Woonopp.,86 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,113 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 880,https://www.zimmo.be/nl/antwerpen-2020/te-koop/appartement/KEFPG,Days: 329,,,,,,,,,,,,
Prijs,€ 549.000,Adres,"Brusselstraat 28, 2018 Antwerpen",Type,Woning (Huis),Woonopp.,148 m²,Grondopp.,62 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1960,EPC,215 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 964,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KEFQS,Days: 515,,,,
Prijs,€ 499.000,Adres,"Alfons De Cockstraat 60, 2020 Antwerpen",Type,Woning (Huis),Woonopp.,227 m²,Grondopp.,120 m²,Slaapkamers,6,Badkamers,3,Garages,1,Bebouwing,gesloten,Bouwjaar,1953,EPC,286 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.722,https://www.zimmo.be/nl/antwerpen-2020/te-koop/huis/KEFH5,Days: 348,,,,,,
Prijs,€ 279.000,Adres,"Ruggeveldlaan 788 / 2, 2100 Deurne",Type,Appartement,Woonopp.,110 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,1973,EPC,237 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.078,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KECMV,Days: 474,,,,,,,,,,,,
Prijs,€ 399.000,Adres,"Camille Huysmanslaan 75 / 5, 2020 Antwerpen",Type,Appartement,Woonopp.,125 m²,Slaapkamers,4,Badkamers,1,Bouwjaar,1936,EPC,128 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 899,https://www.zimmo.be/nl/antwerpen-2020/te-koop/appartement/KECMN,Days: 143,,,,,,,,,,,,
